0.7495745925719706	366.7
-0.9999369545225376	249.21
0.853351606376947	1643.21
0.8126792775999117	2679.62
0.8904923065440944	244.73
-0.16583985924968447	613.43
-0.6558915460829335	228.21
-0.8482060128135678	701.55
0.9930503103117657	117.02
-0.9467262669707648	2170.99
0.9941439839273616	507.65
-0.5642069882458911	100.26
-0.8874591371996288	2817.53
-0.9085942008551396	232.92
0.5258132757091128	371.53
0.8152905735893585	1767.18
0.9347995798909277	135.18
0.9935499618301772	631.88
0.538155690327946	242.52
0.8901170096666191	18814.58
-0.9757281546393455	143.65
0.9994189970552452	158.76
0.6341747849590427	730.02
-0.05767315812855782	1969.71
-0.9932524546478927	664.43
-0.9880806616040118	474.91
0.31812639446439034	255.03
-0.04719217618136078	1397.98
0.9991551582173233	4336.44
0.37664381594553775	1911.67
0.12862035155602022	1304.56
-0.9499850870332148	203.01
-0.9525003118520308	1613.38
-0.7035806909755705	3361.27
0.47223043932218456	2394.52
0.8542845043369934	302.31
0.8566583428915999	318.39
0.4827988962656746	520.71
-0.712721485499857	10583.88
0.9613512309255001	320.71
0.6158169571739835	892.59
-0.4036996917945149	1555.53
0.5868747899605321	2603.85
0.91087466438046	175.88
0.785844872330248	136.92
0.8125718389044968	3753.65
0.9998543145907619	328.82
-0.9243649216944129	377.32
0.12086542022542768	3197.8
0.8373792964279698	798.48
0.5335858731515348	132.47
-0.9903035180246733	2204.98
0.8356617815600994	5501.03
-0.5202542999222552	751.1
-0.8236253188179662	3959.93
0.3358048473844079	1038.49
0.5435019250625476	2477.73
0.22886640383104517	4889.25
-0.9774187962524459	457.43
0.5696650462884274	640.04
0.12130089330977926	402.06
-0.9999768149993683	122.63
0.4047826145071001	936.28
0.17515849921264917	186.19
0.7696826526688658	211.34
0.9868440261137543	106.11
-0.09926643469546505	262.63
-0.7550791391849929	822.48
0.9995091370204937	1509.01
-0.17398471963204723	289.53
0.43178582264718335	243.95
0.6531290625401681	4430.34
0.27405903832923295	284.79
-0.9546677547960379	581.56
0.19005370719861744	799.51
0.5209723669357944	637.75
0.3537807330672044	572.32
-0.14820097473561625	158.18
0.9693930385872412	193.36
-0.13049769384967455	3649.77
